year,name,stage,date,distance,speed,score,vertical_meters,ranking,quality,won,url
2015,tour-de-france,stage-14,18 July 2015, 178.5 km,40.61 km/h, 186,2772,,1812, 0.5 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-14
2015,tour-de-france,stage-15,19 July 2015, 183 km,46.41 km/h, 53,1993,,1812, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2015/stage-15
2015,tour-de-france,stage-16,20 July 2015, 201 km,44.64 km/h, 89,2322,,1812, 18.5 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-16
2015,tour-de-france,stage-17,22 July 2015, 161 km,38.29 km/h, 253,4208,,1812, 48.7 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-17
2015,tour-de-france,stage-18,23 July 2015, 186.5 km,36.85 km/h, 260,4424,,1812, 35 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-18
2015,tour-de-france,stage-19,24 July 2015, 138 km,31.5 km/h, 376,4545,,1812, 16.2 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-19
2015,tour-de-france,stage-20,25 July 2015, 110.5 km,33.6 km/h, 332,3164,,1812, 6.4 km solo,https://www.procyclingstats.com/race/tour-de-france/2015/stage-20
2015,tour-de-france,stage-21,26 July 2015, 109.5 km,38.72 km/h, 5,562,,1812, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2015/stage-21
2015,san-sebastian,one_day,01 August 2015, 219 km,39.77 km/h, 169,3796,,929, 7.5 km solo,https://www.procyclingstats.com/race/san-sebastian/2015/result
2015,tour-de-pologne,stage-1,02 August 2015, 122 km,44.85 km/h, 27,988,,550, Sprint of small group,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-1
2015,tour-de-pologne,stage-2,03 August 2015, 146 km,43.76 km/h, 3,776,,550, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-2
2015,tour-de-pologne,stage-3,04 August 2015, 166 km,43.55 km/h, 8,944,,550, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-3
2015,tour-de-pologne,stage-4,05 August 2015, 220 km,41.97 km/h, 60,2516,,550, Sprint of small group,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-4
2015,tour-de-pologne,stage-5,06 August 2015, 223 km,38.36 km/h, 199,4186,,550, 4.8 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-5
2015,tour-de-pologne,stage-6,07 August 2015, 174 km,37.49 km/h, 213,3860,,550, 2.8 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-6
2015,tour-de-pologne,stage-7,08 August 2015, 25 km,52.17 km/h, 1,168,,550, 2.8 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2015/stage-7
2015,renewi-tour,stage-1,10 August 2015, 183.5 km,44.7 km/h, 0,161,,684, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2015/stage-1
2015,renewi-tour,stage-2,11 August 2015, 180 km,42.71 km/h, 0,312,,684, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2015/stage-2
2015,renewi-tour,stage-3,12 August 2015, 171.9 km,44 km/h, 0,334,,684, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2015/stage-3
2015,renewi-tour,stage-4,13 August 2015, 13.9 km,50.34 km/h, 0,60,,684, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2015/stage-4
