url,name,nationality,weight,height,one_day,gc,tt,sprint,climber,hills
https://www.procyclingstats.com/rider/pelayo-sanchez-mayo,Pelayo  Sánchez,Spain, 62 kg   , 1.77 m,202,225,68,0,432,224
https://www.procyclingstats.com/rider/stijn-devolder,Stijn  Devolder,Belgium, 72 kg   , 1.82 m,1734,1866,2516,2,418,231
https://www.procyclingstats.com/rider/samuel-dumoulin,Samuel  Dumoulin,France, 57 kg   , 1.59 m,3742,1279,91,807,272,1494
https://www.procyclingstats.com/rider/vito-braet,Vito  Braet,Belgium, 68 kg   , 1.84 m,357,41,8,206,76,278
https://www.procyclingstats.com/rider/jens-keukeleire,Jens  Keukeleire,Belgium, 69 kg   , 1.85 m,2027,1149,163,349,208,1055
https://www.procyclingstats.com/rider/benjamin-le-montagner,Benjamin Le Montagner,France,,,0,0,0,0,4,0
https://www.procyclingstats.com/rider/przemyslaw-niemiec,Przemysław  Niemiec,Poland, 62 kg   , 1.84 m,1111,2170,540,0,1292,361
https://www.procyclingstats.com/rider/bartlomiej-matysiak,Bartłomiej  Matysiak,Poland, 71 kg   , 1.84 m,357,232,28,6,22,36
https://www.procyclingstats.com/rider/gustavo-rodriguez-iglesias,Gustavo  Rodríguez,Spain,,,0,34,21,0,10,0
https://www.procyclingstats.com/rider/david-de-la-fuente,David de la Fuente,Spain, 67 kg   , 1.75 m,722,632,59,12,643,118
https://www.procyclingstats.com/rider/romain-sicard,Romain  Sicard,France, 63 kg   , 1.79 m,390,1096,340,4,546,208
https://www.procyclingstats.com/rider/chad-haga,Chad  Haga,United States, 71.5 kg   , 1.91 m,84,493,1365,10,128,193
https://www.procyclingstats.com/rider/lennard-kamna,Lennard  Kämna,Germany, 65 kg   , 1.81 m,260,1028,778,24,1750,567
https://www.procyclingstats.com/rider/sebastien-joly,Sébastien  Joly,France, 74 kg   , 1.80 m,345,425,230,0,162,78
https://www.procyclingstats.com/rider/sjoerd-bax,Sjoerd  Bax,Netherlands, 78 kg   , 1.85 m,301,305,198,72,92,261
https://www.procyclingstats.com/rider/wouter-wippert,Wouter  Wippert,Netherlands, 75 kg   , 1.70 m,776,89,33,1039,1,61
https://www.procyclingstats.com/rider/sylwester-szmyd,Sylwester  Szmyd,Poland, 60 kg   , 1.79 m,503,2352,303,0,894,103
https://www.procyclingstats.com/rider/jakob-fuglsang,Jakob  Fuglsang,Denmark, 65 kg   , 1.81 m,3639,6633,1693,191,5796,2402
https://www.procyclingstats.com/rider/theo-delacroix,Théo  Delacroix,France, 70 kg   , 1.87 m,51,42,16,74,4,15
https://www.procyclingstats.com/rider/tanner-putt,Tanner  Putt,United States, 75 kg   , 1.78 m,91,14,9,48,18,36
https://www.procyclingstats.com/rider/jacob-eriksson,Jacob  Eriksson,Sweden,, 1.82 m,102,67,1,35,24,40
https://www.procyclingstats.com/rider/mitchell-docker,Mitchell  Docker,Australia, 73 kg   , 1.80 m,585,431,88,51,52,54
https://www.procyclingstats.com/rider/gilles-de-wilde,Gilles De Wilde,Belgium, 75 kg   , 1.83 m,104,0,18,20,21,19
https://www.procyclingstats.com/rider/romain-cardis,Romain  Cardis,France, 72 kg   , 1.81 m,645,140,36,475,38,273
https://www.procyclingstats.com/rider/primoz-roglic,Primož  Roglič,Slovenia, 65 kg   , 1.77 m,1877,7804,5522,63,7772,2797
https://www.procyclingstats.com/rider/frederico-rocchetti,Federico  Rocchetti,Italy,,,199,29,2,0,13,1
https://www.procyclingstats.com/rider/lucas-euser,Lucas  Euser,United States, 56 kg   , 1.70 m,66,349,1,0,110,5
https://www.procyclingstats.com/rider/mark-padun,Mark  Padun,Ukraine, 67 kg   , 1.83 m,147,563,153,2,664,216
https://www.procyclingstats.com/rider/christopher-froome,Chris  Froome,Great Britain, 68 kg   , 1.86 m,365,8296,4389,188,6508,2328
https://www.procyclingstats.com/rider/kevin-ledanois,Kévin  Ledanois,France, 67 kg   , 1.81 m,445,256,75,76,48,173
https://www.procyclingstats.com/rider/jonathan-klever-caicedo,Jonathan Klever  Caicedo,Ecuador, 62 kg   , 1.64 m,323,478,198,18,404,224
https://www.procyclingstats.com/rider/sylvain-georges,Sylvain  Georges,France, 69 kg   , 1.81 m,301,112,49,0,42,1
https://www.procyclingstats.com/rider/thomas-damuseau,Thomas  Damuseau,France, 64 kg   , 1.73 m,129,97,0,4,24,21
https://www.procyclingstats.com/rider/nico-denz,Nico  Denz,Germany, 71 kg   , 1.83 m,436,368,317,175,218,530
https://www.procyclingstats.com/rider/giorgio-brambilla,Giorgio  Brambilla,Italy,,,174,50,0,0,16,0
https://www.procyclingstats.com/rider/fausto-masnada,Fausto  Masnada,Italy, 65 kg   , 1.82 m,700,1556,178,20,1204,548
https://www.procyclingstats.com/rider/daniel-schorn,Daniel  Schorn,Austria, 72 kg   , 1.83 m,379,103,39,22,44,68
https://www.procyclingstats.com/rider/wout-van-aert,Wout van Aert,Belgium, 78 kg   , 1.90 m,7194,1171,2944,1886,2044,4221
https://www.procyclingstats.com/rider/steven-cozza,Steven  Cozza,United States, 70 kg   , 1.80 m,67,55,258,0,20,4
https://www.procyclingstats.com/rider/ivan-santaromita,Ivan  Santaromita,Italy, 58 kg   , 1.76 m,621,841,5,1,554,400
https://www.procyclingstats.com/rider/julius-van-den-berg,Julius van den Berg,Netherlands, 78 kg   , 1.90 m,158,201,78,274,8,50
https://www.procyclingstats.com/rider/petr-ignatenko,Petr  Ignatenko,Russia, 63 kg   , 1.80 m,5,346,50,2,96,0
https://www.procyclingstats.com/rider/thomas-voeckler,Thomas  Voeckler,France, 71 kg   , 1.74 m,3277,3209,566,181,1965,1025
https://www.procyclingstats.com/rider/antonio-tiberi,Antonio  Tiberi,Italy, 62 kg   , 1.82 m,158,931,636,2,947,584
https://www.procyclingstats.com/rider/joost-posthuma,Joost  Posthuma,Netherlands, 76 kg   , 1.89 m,366,1577,2111,0,53,16
https://www.procyclingstats.com/rider/yanto-barker,Yanto  Barker,Great Britain,, 1.82 m,100,56,0,0,8,0
https://www.procyclingstats.com/rider/rory-townsend,Rory  Townsend,Ireland, 73 kg   , 1.84 m,541,58,83,468,34,198
https://www.procyclingstats.com/rider/clinton-avery,Clinton  Avery,New Zealand, 90 kg   , 1.95 m,86,13,39,0,8,0
https://www.procyclingstats.com/rider/jarl-salomein,Jarl  Salomein,Belgium, 80 kg   , 1.93 m,323,9,1,44,5,12
https://www.procyclingstats.com/rider/tao-geoghegan-hart,Tao  Geoghegan Hart,Great Britain, 65 kg   , 1.83 m,261,2574,893,44,2052,586
https://www.procyclingstats.com/rider/johan-coenen,Johan  Coenen,Belgium, 67 kg   , 1.78 m,858,617,21,0,56,0
https://www.procyclingstats.com/rider/stepan-kurianov,Stepan  Kurianov,Russia, 74 kg   , 1.83 m,20,29,17,6,2,1
https://www.procyclingstats.com/rider/dorian-godon,Dorian  Godon,France, 73 kg   , 1.91 m,1359,433,303,162,634,1320
https://www.procyclingstats.com/rider/alex-rasmussen,Alex  Rasmussen,Denmark, 88 kg   , 1.86 m,414,124,1751,23,16,0
https://www.procyclingstats.com/rider/rafal-majka,Rafał  Majka,Poland, 62 kg   , 1.73 m,1183,5561,889,40,6264,1906
https://www.procyclingstats.com/rider/kenneth-van-bilsen,Kenneth  Vanbilsen,Belgium, 73 kg   , 1.84 m,819,175,3,92,2,102
https://www.procyclingstats.com/rider/inigo-cuesta,Iñigo  Cuesta,Spain, 62 kg   , 1.76 m,253,2882,2084,4,686,318
https://www.procyclingstats.com/rider/olivier-bonnaire,Olivier  Bonnaire,France, 67 kg   , 1.78 m,61,174,0,0,42,84
https://www.procyclingstats.com/rider/riley-pickrell,Riley  Pickrell,Canada, 72 kg   , 1.69 m,71,5,0,96,14,130
https://www.procyclingstats.com/rider/davide-gabburo,Davide  Gabburo,Italy, 63 kg   , 1.72 m,404,210,10,218,282,447
https://www.procyclingstats.com/rider/samuel-fernandez-garcia,Samuel  Fernández,Spain, 57 kg   , 1.76 m,0,5,0,0,16,8
https://www.procyclingstats.com/rider/logan-phippen,Logan  Phippen,United States,, 1.80 m,0,0,3,2,0,0
https://www.procyclingstats.com/rider/rigoberto-uran,Rigoberto  Urán,Colombia, 63 kg   , 1.73 m,3086,5913,1804,60,6464,2170
https://www.procyclingstats.com/rider/marco-brenner,Marco  Brenner,Germany, 59 kg   , 1.81 m,112,309,158,10,266,294
https://www.procyclingstats.com/rider/manabu-ishibashi,Manabu  Ishibashi,Japan, 68 kg   , 1.77 m,20,22,32,31,23,18
https://www.procyclingstats.com/rider/donavan-grondin,Donavan  Grondin,France, 77 kg   , 1.84 m,131,56,18,87,6,58
https://www.procyclingstats.com/rider/joab-schneiter,Joab  Schneiter,Switzerland,,,5,5,0,19,12,16
https://www.procyclingstats.com/rider/gael-malacarne,Gael  Malacarne,France, 73 kg   , 1.85 m,59,56,20,0,5,0
https://www.procyclingstats.com/rider/dariusz-batek,Dariusz  Batek,Poland, 73 kg   , 1.85 m,38,76,19,0,6,0
https://www.procyclingstats.com/rider/benjamin-declercq,Benjamin  Declercq,Belgium, 67 kg   , 1.82 m,451,173,90,206,92,295
https://www.procyclingstats.com/rider/guy-niv,Guy  Niv,Israel, 58 kg   , 1.68 m,27,169,55,0,33,14
https://www.procyclingstats.com/rider/milan-menten,Milan  Menten,Belgium, 68 kg   , 1.74 m,1235,340,67,880,80,801
https://www.procyclingstats.com/rider/ilia-koshevoy,Ilia  Koshevoy,Belarus, 62.5 kg   , 1.81 m,59,388,42,17,260,62
https://www.procyclingstats.com/rider/marcel-camprubi,Marcel  Camprubí,Spain, 69 kg   , 1.78 m,53,20,0,0,34,48
https://www.procyclingstats.com/rider/ayco-bastiaens,Ayco  Bastiaens,Belgium, 76 kg   , 1.91 m,10,19,0,8,0,8
https://www.procyclingstats.com/rider/jan-petelin,Jan  Petelin,Luxembourg, 67 kg   , 1.71 m,5,0,19,4,0,19
https://www.procyclingstats.com/rider/anthony-roux,Anthony  Roux,France, 73 kg   , 1.88 m,1403,1120,1063,183,538,956
https://www.procyclingstats.com/rider/sergio-martin,Sergio Roman  Martín,Spain, 69 kg   , 1.82 m,5,53,8,20,42,74
https://www.procyclingstats.com/rider/kevin-van-impe,Kevin Van Impe,Belgium, 75 kg   , 1.88 m,680,250,165,0,0,0
https://www.procyclingstats.com/rider/lieuwe-westra,Lieuwe  Westra,Netherlands, 74 kg   , 1.85 m,384,1597,2720,45,352,431
https://www.procyclingstats.com/rider/frantisek-rabon,František  Raboň,Czech Republic, 74 kg   , 1.83 m,136,592,1295,484,48,23
https://www.procyclingstats.com/rider/erwann-corbel,Erwann  Corbel,France,, 1.80 m,197,49,0,51,12,39
https://www.procyclingstats.com/rider/syver-waersted,Syver  Wærsted,Norway,, 1.93 m,54,30,26,29,0,25
https://www.procyclingstats.com/rider/jonas-koch,Jonas  Koch,Germany, 75 kg   , 1.87 m,602,362,36,229,114,662
https://www.procyclingstats.com/rider/francesco-bellotti,Francesco  Bellotti,Italy, 65 kg   , 1.79 m,431,456,92,0,125,36
https://www.procyclingstats.com/rider/dries-devenyns,Dries  Devenyns,Belgium, 65 kg   , 1.77 m,1594,1907,796,85,893,1106
https://www.procyclingstats.com/rider/sebastian-schonberger,Sebastian  Schönberger,Austria, 64 kg   , 1.81 m,241,244,13,25,90,174
https://www.procyclingstats.com/rider/mauri-vansevenant,Mauri  Vansevenant,Belgium, 60 kg   , 1.75 m,673,793,43,0,934,580
https://www.procyclingstats.com/rider/mattia-bais,Mattia  Bais,Italy, 66 kg   , 1.75 m,213,218,22,18,176,156
https://www.procyclingstats.com/rider/matteo-draperi,Matteo  Draperi,Italy, 70 kg   , 1.83 m,0,14,0,24,4,4
https://www.procyclingstats.com/rider/jackson-rodriguez,Jackson  Rodríguez,Venezuela, 58 kg   , 1.70 m,347,647,54,102,370,171
https://www.procyclingstats.com/rider/dario-andriotto,Dario  Andriotto,Italy, 68 kg   , 1.77 m,485,327,748,0,54,24
https://www.procyclingstats.com/rider/tobias-lund-andresen,Tobias Lund  Andresen,Denmark, 69 kg   , 1.81 m,214,115,8,518,88,444
https://www.procyclingstats.com/rider/leo-vincent,Léo  Vincent,France, 62 kg   , 1.77 m,25,120,51,2,54,21
https://www.procyclingstats.com/rider/louis-barre,Louis  Barré,France, 68 kg   , 1.84 m,259,259,0,4,116,202
https://www.procyclingstats.com/rider/haijun-ma,Haijun  Ma,China,,,0,150,87,0,10,0
https://www.procyclingstats.com/rider/jan-bakelants,Jan  Bakelants,Belgium, 67 kg   , 1.77 m,1991,2656,314,100,1758,1818
https://www.procyclingstats.com/rider/filip-maciejuk,Filip  Maciejuk,Poland, 78 kg   , 1.90 m,76,213,359,37,4,25
https://www.procyclingstats.com/rider/jasper-dejaegher,Jasper  Dejaegher,Belgium, 72 kg   , 1.82 m,0,18,0,45,2,10
https://www.procyclingstats.com/rider/julien-simon,Julien  Simon,France, 65 kg   , 1.76 m,3411,1255,209,238,928,2078
https://www.procyclingstats.com/rider/aaron-kemps,Aaron  Kemps,Australia, 73 kg   , 1.81 m,168,147,64,12,7,0
https://www.procyclingstats.com/rider/jean-christophe-peraud,Jean-Christophe  Peraud,France, 62 kg   , 1.72 m,159,3073,1651,70,1654,549
https://www.procyclingstats.com/rider/tobias-ludvigsson,Tobias  Ludvigsson,Sweden, 76 kg   , 1.94 m,222,903,2017,28,150,328
https://www.procyclingstats.com/rider/ferit-samli,Feritcan  Şamlı,Türkiye, 75 kg   , 1.76 m,23,46,218,2,10,9
https://www.procyclingstats.com/rider/siebe-deweirdt,Siebe  Deweirdt,Belgium, 69 kg   , 1.84 m,17,0,2,13,0,4
https://www.procyclingstats.com/rider/ivan-savitskiy,Ivan  Savitskiy,Russia, 72 kg   , 1.82 m,125,154,75,180,29,128
https://www.procyclingstats.com/rider/rafael-andriato,Rafael  Andriato,Brazil, 67 kg   , 1.77 m,678,20,66,58,53,37
https://www.procyclingstats.com/rider/santiago-buitrago-sanchez,Santiago  Buitrago,Colombia, 59 kg   , 1.74 m,373,1378,190,43,1610,577
https://www.procyclingstats.com/rider/nurbergen-nurlykhassym,Nurbergen  Nurlykhassym,Kazakhstan, 65 kg   , 1.80 m,4,0,0,12,0,1
https://www.procyclingstats.com/rider/romain-zingle,Romain  Zingle,Belgium, 67 kg   , 1.75 m,268,261,34,5,38,52
https://www.procyclingstats.com/rider/geraint-thomas,Geraint  Thomas,Great Britain, 71 kg   , 1.83 m,1267,6394,5423,306,4203,2692
https://www.procyclingstats.com/rider/callum-scotson,Callum  Scotson,Australia, 77 kg   , 1.83 m,32,368,102,28,166,96
https://www.procyclingstats.com/rider/jan-stockli,Jan  Stöckli,Switzerland,,,0,21,8,24,0,1
https://www.procyclingstats.com/rider/jens-mouris,Jens  Mouris,Netherlands, 91 kg   , 1.98 m,302,346,1244,0,19,0
https://www.procyclingstats.com/rider/jens-debusschere,Jens  Debusschere,Belgium, 77 kg   , 1.84 m,2284,522,65,967,50,328
https://www.procyclingstats.com/rider/romain-feillu,Romain  Feillu,France, 62 kg   , 1.74 m,3094,504,252,677,79,437
https://www.procyclingstats.com/rider/omar-fraile,Omar  Fraile,Spain, 72 kg   , 1.84 m,373,665,169,37,976,648
https://www.procyclingstats.com/rider/jaume-sureda,Jaume  Sureda,Spain, 70 kg   , 1.80 m,0,37,0,80,4,42
https://www.procyclingstats.com/rider/yukihiro-doi,Yukihiro  Doi,Japan, 58 kg   , 1.69 m,151,357,42,0,75,20
https://www.procyclingstats.com/rider/kevin-de-weert,Kevin De Weert,Belgium, 70 kg   , 1.82 m,248,991,129,312,454,121
https://www.procyclingstats.com/rider/simone-petilli,Simone  Petilli,Italy, 65 kg   , 1.78 m,457,475,39,6,463,122
https://www.procyclingstats.com/rider/maikel-zijlaard,Maikel  Zijlaard,Netherlands, 73 kg   , 1.89 m,176,41,449,324,0,49
https://www.procyclingstats.com/rider/alessandro-proni,Alessandro  Proni,Italy, 68 kg   , 1.83 m,375,166,37,0,50,0
https://www.procyclingstats.com/rider/kenny-dehaes,Kenny  Dehaes,Belgium, 73 kg   , 1.88 m,2880,230,3,782,12,14
https://www.procyclingstats.com/rider/philippe-gilbert,Philippe  Gilbert,Belgium, 75 kg   , 1.78 m,12528,4215,1426,1094,3215,5140
https://www.procyclingstats.com/rider/bas-tietema,Bas  Tietema,Netherlands, 74 kg   , 1.85 m,7,3,25,0,0,0
https://www.procyclingstats.com/rider/damien-touze,Damien  Touzé,France, 69 kg   , 1.74 m,686,312,67,286,30,376
https://www.procyclingstats.com/rider/lars-ytting-bak,Lars Ytting  Bak,Denmark, 76 kg   , 1.90 m,1189,2286,963,43,428,365
https://www.procyclingstats.com/rider/claudio-corioni,Claudio  Corioni,Italy, 67 kg   , 1.80 m,232,237,18,78,35,22
https://www.procyclingstats.com/rider/franck-bonnamour,Franck  Bonnamour,France, 70 kg   , 1.80 m,639,396,25,84,508,556
https://www.procyclingstats.com/rider/stefano-borchi,Stefano  Borchi,Italy,,,10,0,40,0,2,0
https://www.procyclingstats.com/rider/riccardo-zoidl,Riccardo  Zoidl,Austria, 63 kg   , 1.77 m,225,1402,692,4,651,217
https://www.procyclingstats.com/rider/sondre-holst-enger,Sondre Holst  Enger,Norway, 69 kg   , 1.71 m,279,271,56,362,38,184
https://www.procyclingstats.com/rider/christopher-hatz,Christopher  Hatz,Germany,,,24,26,39,32,10,28
https://www.procyclingstats.com/rider/harm-vanhoucke,Harm  Vanhoucke,Belgium, 65 kg   , 1.81 m,223,807,77,12,810,231
https://www.procyclingstats.com/rider/timo-roosen,Timo  Roosen,Netherlands, 78 kg   , 1.93 m,1025,417,200,386,146,551
https://www.procyclingstats.com/rider/daniel-mcconnell,Daniel  McConnell,Australia, 67 kg   , 1.81 m,0,23,6,0,6,0
https://www.procyclingstats.com/rider/jonas-ahlstrand,Jonas  Ahlstrand,Sweden, 72 kg   , 1.77 m,176,27,0,6,0,0
https://www.procyclingstats.com/rider/paolo-simion,Paolo  Simion,Italy, 79 kg   , 1.85 m,184,121,21,436,0,163
https://www.procyclingstats.com/rider/enekoitz-azparren-irurzun,Enekoitz  Azparren,Spain,, 1.80 m,12,8,4,0,10,7
https://www.procyclingstats.com/rider/hernando-bohorquez,Hernando  Bohórquez,Colombia, 68 kg   , 1.78 m,117,163,37,25,54,28
https://www.procyclingstats.com/rider/hubert-dupont,Hubert  Dupont,France, 57 kg   , 1.74 m,355,2020,121,0,1283,243
https://www.procyclingstats.com/rider/romain-gregoire1,Romain  Grégoire,France, 64 kg   , 1.76 m,821,586,214,40,594,826
https://www.procyclingstats.com/rider/alexander-wetterhall,Alexander  Wetterhall,Sweden, 70 kg   , 1.85 m,141,56,558,274,8,0
https://www.procyclingstats.com/rider/roger-hammond,Roger  Hammond,Great Britain, 71 kg   , 1.74 m,2651,590,86,90,24,27
https://www.procyclingstats.com/rider/martijn-maaskant,Martijn  Maaskant,Netherlands, 76 kg   , 1.85 m,725,396,221,70,8,118
https://www.procyclingstats.com/rider/matteo-trentin,Matteo  Trentin,Italy, 74 kg   , 1.79 m,5286,1014,334,3104,1014,3989
https://www.procyclingstats.com/rider/pierre-latour,Pierre  Latour,France, 66 kg   , 1.81 m,783,2171,1347,178,2284,1168
https://www.procyclingstats.com/rider/mads-pedersen,Mads  Pedersen,Denmark, 70 kg   , 1.80 m,3782,1398,1697,2686,340,2722
https://www.procyclingstats.com/rider/peter-stetina,Peter  Stetina,United States, 63 kg   , 1.80 m,299,1036,65,8,534,138
https://www.procyclingstats.com/rider/steff-cras,Steff  Cras,Belgium, 65 kg   , 1.83 m,242,928,43,6,811,358
https://www.procyclingstats.com/rider/thomas-palmer,Thomas  Palmer,Australia,,,19,5,103,0,10,0
https://www.procyclingstats.com/rider/emilien-jeanniere,Emilien  Jeannière,France,, 1.76 m,433,257,27,394,77,384
https://www.procyclingstats.com/rider/julian-cardona-tabares,Julián  Cardona,Colombia,,,0,14,50,6,30,20
https://www.procyclingstats.com/rider/lars-craps,Lars  Craps,Belgium, 67 kg   , 1.85 m,45,68,4,26,44,39
https://www.procyclingstats.com/rider/will-routley,Will  Routley,Canada, 69 kg   , 1.85 m,118,88,128,0,12,0
https://www.procyclingstats.com/rider/kim-heiduk,Kim  Heiduk,Germany, 70 kg   , 1.84 m,108,122,75,116,8,112
https://www.procyclingstats.com/rider/sebastien-turgot,Sébastien  Turgot,France, 73 kg   , 1.79 m,1031,557,186,300,57,171
https://www.procyclingstats.com/rider/jonas-aaen-jorgensen,Jonas  Aaen Jørgensen,Denmark, 63 kg   , 1.75 m,612,212,21,38,39,27
https://www.procyclingstats.com/rider/alfdan-de-decker,Alfdan De Decker,Belgium, 68 kg   , 1.70 m,228,0,0,301,0,10
https://www.procyclingstats.com/rider/jay-vine,Jay  Vine,Australia, 69 kg   , 1.84 m,66,748,805,9,900,314
https://www.procyclingstats.com/rider/simon-clarke,Simon  Clarke,Australia, 63 kg   , 1.75 m,2416,1555,136,266,1374,1706
https://www.procyclingstats.com/rider/damiano-margutti,Damiano  Margutti,Italy,,,1,0,0,0,0,0
https://www.procyclingstats.com/rider/roger-adria,Roger  Adrià,Spain, 64 kg   , 1.79 m,972,324,43,46,592,597
https://www.procyclingstats.com/rider/alex-kirsch,Alex  Kirsch,Luxembourg, 78 kg   , 1.94 m,617,491,705,327,127,462
https://www.procyclingstats.com/rider/umberto-poli,Umberto  Poli,Italy,, 1.67 m,20,17,0,46,0,25
https://www.procyclingstats.com/rider/daniel-munoz,Daniel  Muñoz,Colombia, 57 kg   , 1.74 m,14,264,21,31,156,80
https://www.procyclingstats.com/rider/steven-van-vooren,Steven van Vooren,Belgium, 75 kg   , 1.79 m,64,100,62,0,4,0
https://www.procyclingstats.com/rider/iuri-filosi,Iuri  Filosi,Italy, 70 kg   , 1.84 m,345,96,90,72,119,134
https://www.procyclingstats.com/rider/reinardt-janse-van-rensburg,Reinardt  Janse van Rensburg,South Africa, 74 kg   , 1.82 m,1521,912,576,678,170,822
https://www.procyclingstats.com/rider/juan-mauricio-soler-hernandez,Juan Mauricio  Soler,Colombia, 70 kg   , 1.90 m,252,770,101,0,646,2
https://www.procyclingstats.com/rider/carter-turnbull,Carter  Turnbull,Australia,,,5,0,2,0,1,0
https://www.procyclingstats.com/rider/sebastian-lang,Sebastian  Lang,Germany, 77 kg   , 1.87 m,82,848,2638,46,116,222
https://www.procyclingstats.com/rider/unai-iribar-jauregi,Unai  Iribar,Spain, 64 kg   , 1.83 m,63,129,1,3,96,42
https://www.procyclingstats.com/rider/said-haddou,Saïd  Haddou,France, 80 kg   , 1.90 m,670,78,17,32,14,0
